Customer ID,Gender,Age,Tenure in Months,Internet Type,Contract,Payment Method,Monthly Charge,Total Charges,Customer Status
5306-BVTKJ,Male,20,48,DSL,One Year,Credit Card,55.8,2651.2,Stayed
5307-DZCVC,Female,78,32,Fiber Optic,Month-to-Month,Credit Card,85.95,2628.6,Churned
5307-UVGNB,Female,40,53,Cable,Month-to-Month,Bank Withdrawal,48.7,2495.2,Stayed
5309-TAIKL,Female,42,7,DSL,Month-to-Month,Bank Withdrawal,62.8,418.3,Stayed
5310-NOOVA,Male,51,46,,Two Year,Bank Withdrawal,19.95,907.05,Stayed
5311-IHLEI,Male,45,12,DSL,Month-to-Month,Bank Withdrawal,50.95,605.75,Stayed
5312-IRCFR,Female,21,64,Fiber Optic,One Year,Bank Withdrawal,92.85,5980.75,Stayed
5312-TSZVC,Female,36,15,,One Year,Credit Card,19.65,270.6,Stayed
5312-UXESG,Female,43,41,Fiber Optic,Month-to-Month,Bank Withdrawal,98.05,3990.6,Stayed
5313-FPXWG,Male,58,51,,One Year,Bank Withdrawal,24.6,1266.4,Stayed
5315-CKEQK,Male,73,28,DSL,One Year,Bank Withdrawal,51,1381.8,Stayed
5317-FLPJF,Female,25,66,DSL,Two Year,Bank Withdrawal,61.35,4193.4,Stayed
5318-IXUZF,Female,50,2,Fiber Optic,Month-to-Month,Bank Withdrawal,87.15,183.75,Churned
5318-YKDPV,Male,62,43,DSL,Two Year,Credit Card,79.15,3566.6,Stayed
5320-BRKGK,Female,28,58,DSL,Two Year,Credit Card,75.8,4415.75,Stayed
5321-NTRKC,Male,25,66,DSL,Two Year,Bank Withdrawal,79.85,5234.95,Stayed
5322-TEUJK,Female,45,71,Fiber Optic,Two Year,Bank Withdrawal,114.6,8100.25,Stayed
5322-ZSMZY,Male,26,31,,Two Year,Credit Card,25.75,755.6,Stayed
5324-KTGCG,Male,55,71,,One Year,Bank Withdrawal,20.85,1539.75,Stayed
5325-UWTWJ,Male,47,31,Fiber Optic,Month-to-Month,Credit Card,90.55,2929.75,Stayed
5327-CNLUQ,Male,33,48,Fiber Optic,Two Year,Bank Withdrawal,96.9,4473.45,Stayed
5327-XOKKY,Male,79,72,Cable,Two Year,Credit Card,73.45,5329,Stayed
5329-KRDTM,Male,73,72,DSL,Two Year,Credit Card,77.35,5396.25,Stayed
5331-RGMTT,Male,67,54,Fiber Optic,Month-to-Month,Credit Card,99.05,5295.7,Stayed
5334-AFQJB,Male,66,72,,Two Year,Credit Card,25.1,1789.9,Stayed
5334-JLAXU,Female,44,60,Fiber Optic,Month-to-Month,Credit Card,94.1,5475.9,Stayed
5336-UFNZP,Female,65,65,Fiber Optic,One Year,Bank Withdrawal,107.45,7047.5,Stayed
5337-IIWKZ,Male,35,34,DSL,Month-to-Month,Bank Withdrawal,44.85,1442.6,Stayed
5338-YHWYT,Male,45,37,Cable,Two Year,Credit Card,61.45,2302.35,Stayed
5339-PXDVH,Male,43,4,Fiber Optic,Month-to-Month,Bank Withdrawal,90.65,367.95,Stayed
5339-TJFEK,Male,22,62,Fiber Optic,Month-to-Month,Bank Withdrawal,105.5,6487.2,Stayed
5343-SGUBI,Female,43,52,Fiber Optic,One Year,Credit Card,80.2,4297.6,Stayed
5345-BMKWB,Male,29,8,,Month-to-Month,Credit Card,20.25,158.35,Stayed
5346-BZCHP,Female,19,69,,Two Year,Credit Card,19.4,1346.2,Stayed
5348-CAGXB,Male,60,12,Fiber Optic,Month-to-Month,Bank Withdrawal,89.55,1021.75,Stayed
5349-AZPEW,Female,40,5,DSL,Month-to-Month,Credit Card,25.05,125.5,Stayed
5349-IECLD,Male,61,2,Fiber Optic,Month-to-Month,Bank Withdrawal,94.95,178.1,Churned
5351-QESIO,Male,64,1,Cable,Month-to-Month,Mailed Check,24.2,24.2,Joined
5353-WILCI,Female,51,28,Cable,Month-to-Month,Bank Withdrawal,56.05,1522.65,Stayed
5356-CSVSQ,Female,20,3,Cable,Month-to-Month,Bank Withdrawal,64.6,174.2,Joined
5356-KZCKT,Male,42,58,,Two Year,Credit Card,24.45,1513.6,Stayed
5356-RHIPP,Male,38,1,,Month-to-Month,Credit Card,20.2,20.2,Churned
5357-TZHPP,Male,67,9,Fiber Optic,Month-to-Month,Credit Card,84.4,732.5,Churned
5360-LJCNJ,Female,37,71,Fiber Optic,Two Year,Bank Withdrawal,105.15,7555,Stayed
5360-XGYAZ,Male,32,72,DSL,Two Year,Bank Withdrawal,65.65,4664.5,Stayed
5364-EVNIB,Male,61,13,Fiber Optic,Month-to-Month,Bank Withdrawal,79.8,973.45,Churned
5364-XYIRR,Male,44,51,Fiber Optic,Month-to-Month,Bank Withdrawal,94.65,4812.75,Churned
5365-LLFYV,Female,43,2,DSL,Month-to-Month,Credit Card,45.85,105.6,Joined
5366-IJEQJ,Male,20,20,Fiber Optic,Month-to-Month,Bank Withdrawal,88.7,1761.45,Churned
5366-OBVMR,Female,42,18,DSL,Month-to-Month,Credit Card,50.3,908.75,Stayed
5370-IIVVL,Male,26,37,Fiber Optic,One Year,Credit Card,104.5,3778,Stayed
5371-VYLSX,Female,65,50,Fiber Optic,Month-to-Month,Bank Withdrawal,83.4,4113.7,Stayed
5372-FBKBN,Female,38,21,,Month-to-Month,Credit Card,20.75,452.2,Stayed
5373-SFODM,Male,65,36,Fiber Optic,Month-to-Month,Credit Card,85.25,3132.75,Churned
5375-XLDOF,Male,24,69,Fiber Optic,Two Year,Bank Withdrawal,114.35,7665.8,Stayed
5376-DEQCP,Female,48,1,Fiber Optic,Month-to-Month,Bank Withdrawal,70.6,70.6,Churned
5376-PCKNB,Male,35,72,Fiber Optic,One Year,Credit Card,104.45,7459,Stayed
5377-NDTOU,Female,26,71,Cable,Two Year,Credit Card,91.05,6293.75,Stayed
5378-IKEEG,Female,47,1,Cable,Month-to-Month,Bank Withdrawal,35.75,35.75,Churned
5380-AFSSK,Female,44,5,Fiber Optic,Month-to-Month,Mailed Check,93.9,486.85,Churned
5380-WJKOV,Male,51,34,Fiber Optic,Month-to-Month,Bank Withdrawal,106.35,3549.25,Churned
5380-XPJNZ,Female,22,38,,One Year,Credit Card,20.05,678.2,Stayed
5382-SOYZL,Male,39,22,Fiber Optic,Month-to-Month,Bank Withdrawal,95.1,2162.6,Stayed
5382-TEMLV,Male,45,45,DSL,Month-to-Month,Bank Withdrawal,50.9,2298.55,Stayed
5383-MMTWC,Female,75,8,Fiber Optic,Month-to-Month,Bank Withdrawal,84,613.4,Churned
5384-ZTTWP,Female,49,15,,Month-to-Month,Mailed Check,19.8,272.95,Stayed
5385-SUIRI,Male,69,52,Fiber Optic,Month-to-Month,Bank Withdrawal,104.2,5568.35,Churned
5386-THSLQ,Female,65,66,Cable,One Year,Bank Withdrawal,45.55,3027.25,Stayed
5387-ASZNZ,Female,72,66,DSL,One Year,Credit Card,-8,4174.35,Stayed
5389-FFVKB,Male,71,32,Fiber Optic,Month-to-Month,Credit Card,80.3,2483.05,Churned
5392-AKEMH,Female,50,12,DSL,Month-to-Month,Bank Withdrawal,45.05,523.1,Stayed
5393-HJZSM,Female,54,32,Cable,Month-to-Month,Bank Withdrawal,76.3,2404.15,Stayed
5393-RXQSZ,Male,40,1,Fiber Optic,Month-to-Month,Bank Withdrawal,79.6,79.6,Churned
5394-MEITZ,Female,26,60,Cable,Two Year,Bank Withdrawal,80.6,4946.7,Stayed
5394-SVGJV,Male,27,37,Fiber Optic,Month-to-Month,Bank Withdrawal,98.8,3475.55,Churned
5396-IZEPB,Male,37,9,,Month-to-Month,Credit Card,19.7,180.7,Stayed
5397-NSKQG,Male,39,67,DSL,Two Year,Credit Card,50.9,3281.65,Stayed
5397-TUPSH,Male,76,65,Fiber Optic,One Year,Bank Withdrawal,70.95,4555.2,Stayed
5399-ZIMKF,Male,58,5,Fiber Optic,Month-to-Month,Bank Withdrawal,74.65,383.65,Stayed
5402-HTOTQ,Male,43,16,DSL,Month-to-Month,Bank Withdrawal,55.3,875.35,Stayed
5404-GGUKR,Male,39,5,DSL,Month-to-Month,Bank Withdrawal,51.35,262.3,Stayed
5405-ZMYXQ,Female,21,8,Fiber Optic,Month-to-Month,Credit Card,74.6,548.9,Stayed
5406-KGRMX,Female,30,71,,Two Year,Bank Withdrawal,24.55,1719.15,Stayed
5414-OFQCB,Male,34,57,Fiber Optic,Two Year,Credit Card,90.45,5229.8,Stayed
5419-CONWX,Female,65,4,Fiber Optic,Month-to-Month,Credit Card,99.8,442.85,Churned
5419-JKZNQ,Male,65,30,Fiber Optic,Month-to-Month,Mailed Check,77.9,2351.45,Stayed
5419-JPRRN,Male,32,1,Fiber Optic,Month-to-Month,Bank Withdrawal,101.45,101.45,Churned
5419-KLXBN,Female,36,25,Fiber Optic,Month-to-Month,Bank Withdrawal,89.15,2257.75,Churned
5423-BHIXO,Female,42,32,DSL,Month-to-Month,Bank Withdrawal,54.2,1739.6,Stayed
5424-RLQLC,Male,36,10,DSL,Month-to-Month,Credit Card,59.65,638.95,Stayed
5429-LWCMV,Female,52,12,Fiber Optic,Month-to-Month,Bank Withdrawal,89.15,1057.55,Stayed
5433-KYGHE,Female,53,14,Fiber Optic,Month-to-Month,Mailed Check,86,1164.05,Stayed
5438-QMDDL,Female,20,19,DSL,Month-to-Month,Credit Card,59.8,1130.85,Stayed
5439-WIKXB,Male,65,41,Fiber Optic,Month-to-Month,Bank Withdrawal,94.55,3851.45,Stayed
5440-FLBQG,Male,69,69,Fiber Optic,Two Year,Bank Withdrawal,108.4,7318.2,Churned
5440-VHLUL,Male,48,69,Fiber Optic,One Year,Bank Withdrawal,105.2,7386.05,Stayed
5442-BHQNG,Female,32,2,Fiber Optic,Month-to-Month,Bank Withdrawal,70.35,139.25,Joined
5442-BXVND,Female,49,33,,Month-to-Month,Bank Withdrawal,24.25,838.5,Stayed
5442-PPTJY,Male,44,12,,Two Year,Credit Card,19.7,258.35,Stayed
5442-UTCVD,Male,53,3,Fiber Optic,Month-to-Month,Bank Withdrawal,91.85,257.05,Churned
5442-XSDCW,Male,61,11,Fiber Optic,Month-to-Month,Bank Withdrawal,79.5,868.5,Churned
5443-SCMKX,Female,49,58,Fiber Optic,One Year,Bank Withdrawal,94.3,5610.15,Stayed
5445-GLVOT,Female,64,22,Cable,Month-to-Month,Bank Withdrawal,49.8,1049.05,Stayed
5445-PZWGX,Male,63,62,Fiber Optic,One Year,Bank Withdrawal,102,6529.25,Churned
5445-UTODQ,Female,35,7,Fiber Optic,Month-to-Month,Bank Withdrawal,81.1,576.65,Churned
5446-DKWYW,Female,74,61,DSL,One Year,Bank Withdrawal,65.2,3965.05,Stayed
5447-VYTKW,Male,53,27,Cable,Month-to-Month,Credit Card,53.45,1461.45,Stayed
5447-WZAFP,Female,22,53,Fiber Optic,One Year,Mailed Check,100.3,5200.8,Stayed
5448-VWNAM,Female,49,19,DSL,Month-to-Month,Credit Card,75.9,1375.6,Stayed
5449-FIBXJ,Male,34,19,Fiber Optic,Month-to-Month,Bank Withdrawal,103.3,2012.7,Churned
5451-MHQOF,Male,64,56,,One Year,Mailed Check,24.45,1431.65,Stayed
5451-YHYPW,Female,75,72,Fiber Optic,Two Year,Credit Card,115.75,8443.7,Stayed
5453-AXEPF,Male,31,17,Fiber Optic,Month-to-Month,Bank Withdrawal,80.5,1336.9,Stayed
5453-YBTWV,Male,52,70,Fiber Optic,Two Year,Credit Card,101.1,6994.8,Stayed
5456-ITGIC,Male,76,72,DSL,Two Year,Credit Card,64.45,4641.1,Stayed
5457-COLHT,Male,48,69,Cable,Two Year,Bank Withdrawal,80.65,5542.55,Stayed
5458-CQJTA,Male,56,65,DSL,Two Year,Bank Withdrawal,74.8,4820.15,Churned
5461-QKNTN,Male,71,43,Fiber Optic,One Year,Bank Withdrawal,94.3,3953.15,Stayed
5465-BUBFA,Female,34,41,,Two Year,Bank Withdrawal,19.3,772.4,Stayed
5468-BPMMO,Male,59,46,,Month-to-Month,Bank Withdrawal,19.6,851.2,Stayed
5469-CTCWN,Male,52,61,Cable,One Year,Bank Withdrawal,106,6547.7,Churned
5469-NUJUR,Male,58,19,,Two Year,Credit Card,19.95,373.5,Stayed
5472-CVMDX,Female,21,68,DSL,Two Year,Credit Card,38.9,2719.2,Stayed
5473-KHBPS,Female,53,52,Fiber Optic,One Year,Credit Card,95.7,4976.15,Stayed
5474-LAMUQ,Male,56,24,,One Year,Credit Card,20.1,533.9,Stayed
5478-JJVZK,Female,38,33,DSL,Month-to-Month,Credit Card,60.9,2033.85,Stayed
5480-HPRRX,Female,80,3,DSL,Month-to-Month,Bank Withdrawal,25.3,77.75,Churned
5480-TBGPH,Female,63,24,Fiber Optic,Month-to-Month,Credit Card,99.3,2431.35,Churned
5480-XTFFL,Female,60,31,,Two Year,Credit Card,21,697.7,Stayed
5481-NTDOH,Female,67,67,Fiber Optic,One Year,Credit Card,107.05,7142.5,Stayed
5482-NUPNA,Female,28,4,Cable,Month-to-Month,Credit Card,60.4,272.15,Churned
5482-PLVPE,Female,79,2,DSL,Month-to-Month,Bank Withdrawal,24.35,41.85,Churned
5482-VXSXJ,Male,50,22,Fiber Optic,Month-to-Month,Credit Card,93.2,2157.3,Stayed
5485-ITNPC,Male,42,66,DSL,Two Year,Bank Withdrawal,85.9,5595.3,Stayed
5485-WUYWF,Male,73,2,Cable,Month-to-Month,Bank Withdrawal,66.4,94.55,Churned
5493-SDRDQ,Male,19,2,Cable,Month-to-Month,Mailed Check,55.1,113.35,Churned
5494-HECPR,Female,34,1,Fiber Optic,Month-to-Month,Bank Withdrawal,80.25,80.25,Churned
5494-WOZRZ,Female,40,71,DSL,Two Year,Credit Card,82,5999.85,Stayed
5495-GPSRW,Male,62,20,,Two Year,Credit Card,19.7,419.4,Stayed
5498-IBWPI,Female,34,66,Cable,One Year,Credit Card,49.4,3251.85,Stayed
5498-TXHLF,Female,39,34,Fiber Optic,Month-to-Month,Bank Withdrawal,87.45,2874.15,Churned
5499-ECUTN,Female,49,47,DSL,One Year,Credit Card,66.05,3021.45,Stayed
5501-TVMGM,Male,21,1,DSL,Month-to-Month,Bank Withdrawal,55.25,55.25,Joined
5502-RLUYV,Female,42,69,Fiber Optic,Month-to-Month,Bank Withdrawal,103.95,7446.9,Churned
5504-WSIUR,Female,38,70,Fiber Optic,One Year,Bank Withdrawal,90.25,6385.95,Stayed
5505-OVWQW,Female,35,17,,One Year,Mailed Check,20.15,353.65,Stayed
5510-BOIUJ,Male,35,1,,Month-to-Month,Credit Card,19.25,19.25,Churned
5512-IDZEI,Male,56,46,,One Year,Bank Withdrawal,24.9,1174.8,Stayed
5514-YQENT,Male,29,41,Fiber Optic,Two Year,Bank Withdrawal,111.15,4507.15,Stayed
5515-AKOAJ,Female,38,54,Fiber Optic,Month-to-Month,Bank Withdrawal,100.1,5440.9,Churned
5515-IDEJJ,Male,46,1,,Month-to-Month,Mailed Check,19.9,19.9,Churned
5515-RUGKN,Male,63,8,DSL,Month-to-Month,Credit Card,54.75,438.05,Stayed
5519-NPHVG,Female,53,12,Fiber Optic,Month-to-Month,Bank Withdrawal,94.2,1046.1,Churned
5519-TEEUH,Male,51,33,,One Year,Credit Card,20.15,682.15,Stayed
5519-YLDGW,Female,57,21,Fiber Optic,Month-to-Month,Bank Withdrawal,103.9,2254.2,Churned
5520-FVEWJ,Female,28,12,Fiber Optic,Month-to-Month,Bank Withdrawal,84.5,916.9,Churned
5522-JBWMO,Male,62,1,DSL,Month-to-Month,Bank Withdrawal,44,44,Joined
5522-NYKPB,Male,26,25,Fiber Optic,Month-to-Month,Bank Withdrawal,85.9,2199.05,Stayed
5524-KHNJP,Male,35,33,Cable,One Year,Credit Card,74.75,2453.3,Stayed
5527-ACHSO,Female,38,11,DSL,Month-to-Month,Credit Card,70.5,829.3,Stayed
5529-GIBVH,Female,57,47,,Two Year,Credit Card,20.15,1046.2,Stayed
5533-NHFRF,Male,75,7,DSL,Two Year,Bank Withdrawal,44.4,265.8,Stayed
5533-RJFTJ,Male,22,49,Cable,Month-to-Month,Bank Withdrawal,30.2,1453.1,Stayed
5536-RTPWK,Male,54,49,Fiber Optic,Month-to-Month,Bank Withdrawal,99.05,4853.75,Churned
5536-SLHPM,Female,38,55,Fiber Optic,Month-to-Month,Bank Withdrawal,77.75,4458.15,Churned
5537-UXXVS,Female,49,20,,Month-to-Month,Bank Withdrawal,19.25,375.25,Stayed
5539-HIVAK,Female,79,28,,Month-to-Month,Mailed Check,25.7,734.6,Stayed
5539-TMZLF,Male,69,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.75,69.75,Churned
5542-DHSXL,Female,36,4,Cable,Month-to-Month,Credit Card,54.7,235.05,Stayed
5542-NKVRU,Female,24,42,,Two Year,Bank Withdrawal,20.75,844.45,Stayed
5542-TBBWB,Male,46,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.9,69.9,Joined
5543-QDCRY,Male,38,4,DSL,Month-to-Month,Bank Withdrawal,56.4,234.85,Stayed
5546-BYZSM,Female,52,41,,Month-to-Month,Bank Withdrawal,20.45,775.6,Stayed
5546-QUERU,Male,42,13,,One Year,Credit Card,19.95,257,Stayed
5549-ZGHFB,Male,33,50,,Two Year,Credit Card,24.95,1261.45,Stayed
5550-VFRLC,Female,70,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.85,69.85,Churned
5552-ZNFSJ,Male,49,1,DSL,Month-to-Month,Bank Withdrawal,45.3,45.3,Churned
5553-AOINX,Female,67,66,Fiber Optic,One Year,Bank Withdrawal,104.9,6891.45,Stayed
5555-RNPGT,Male,61,10,,Month-to-Month,Credit Card,24.8,223.9,Stayed
5561-NWEVX,Female,78,2,Fiber Optic,Month-to-Month,Bank Withdrawal,79.2,172.85,Churned
5562-BETPV,Male,21,1,,One Year,Mailed Check,19.65,19.65,Joined
5562-YJQGT,Female,57,2,,Month-to-Month,Credit Card,20.35,35.1,Joined
5564-NEMQO,Female,80,1,Fiber Optic,Month-to-Month,Bank Withdrawal,75.3,75.3,Churned
5565-FILXA,Female,76,16,Fiber Optic,Month-to-Month,Bank Withdrawal,96.15,1529.2,Churned
5566-SOEZD,Male,47,27,Fiber Optic,One Year,Credit Card,80.65,2209.75,Stayed
5567-GZKQY,Male,58,58,,Two Year,Credit Card,20.3,1131.5,Stayed
5567-WSELE,Male,70,3,Fiber Optic,Month-to-Month,Bank Withdrawal,94.6,279.55,Churned
5568-DMXZS,Female,36,8,Cable,Month-to-Month,Bank Withdrawal,65.45,554.45,Stayed
5569-IDSEY,Male,52,71,Fiber Optic,One Year,Bank Withdrawal,105.7,7472.15,Stayed
5569-KGJHX,Female,63,9,Fiber Optic,Month-to-Month,Bank Withdrawal,85.35,754.65,Churned
5569-OUICF,Female,67,28,Fiber Optic,Month-to-Month,Credit Card,101.3,2812.2,Churned
5570-PTWEH,Female,33,3,Fiber Optic,Month-to-Month,Credit Card,75.15,216.75,Churned
5572-ZDXHY,Female,25,22,Fiber Optic,Month-to-Month,Mailed Check,84.3,1855.65,Churned
5574-NXZIU,Male,36,63,Fiber Optic,Two Year,Credit Card,-10,7049.75,Stayed
5575-GNVDE,Male,46,34,DSL,One Year,Mailed Check,56.95,1889.5,Stayed
5575-TPIZQ,Male,21,46,Fiber Optic,Month-to-Month,Credit Card,89.15,4245.55,Stayed
5577-OTWWW,Female,54,15,,Month-to-Month,Bank Withdrawal,19.75,297.3,Churned
5578-NKCXI,Female,20,58,Fiber Optic,One Year,Credit Card,99.25,5846.65,Stayed
5583-EJXRD,Male,19,44,Cable,Two Year,Credit Card,54.05,2375.2,Stayed
5583-SXDAG,Male,41,1,Fiber Optic,Month-to-Month,Bank Withdrawal,70,70,Churned
5590-BYNII,Male,51,22,Fiber Optic,Month-to-Month,Bank Withdrawal,100.75,2095,Churned
5590-YRFJT,Female,44,20,DSL,Month-to-Month,Bank Withdrawal,24.45,482.8,Churned
5590-ZSKRV,Female,62,8,DSL,Month-to-Month,Credit Card,54.65,482.25,Stayed
5593-SUAOO,Female,60,24,Fiber Optic,One Year,Bank Withdrawal,83.15,2033.05,Stayed
5597-GLBUC,Female,48,1,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,85.45,Churned
5598-IKHQQ,Female,39,72,,Two Year,Credit Card,25.45,1866.45,Stayed
5599-HVLTW,Female,73,14,Fiber Optic,Two Year,Bank Withdrawal,80.35,1058.1,Stayed
5600-KTXFM,Male,48,2,Fiber Optic,Month-to-Month,Credit Card,69.95,143.9,Joined
5600-PDUJF,Male,60,6,DSL,Month-to-Month,Credit Card,49.5,312.7,Stayed
5602-BVFMK,Female,58,12,,One Year,Credit Card,19.3,228.75,Stayed
5605-IYGFG,Female,61,7,Fiber Optic,Month-to-Month,Bank Withdrawal,69.85,515.45,Stayed
5605-XNWEN,Male,77,72,,Two Year,Bank Withdrawal,25,1802.55,Stayed
5606-AMZBO,Female,23,10,Fiber Optic,Month-to-Month,Credit Card,78.15,765.15,Stayed
5609-CEBID,Female,77,20,Fiber Optic,Month-to-Month,Bank Withdrawal,94.1,1782.4,Churned
5609-IMCGG,Female,44,15,Fiber Optic,Month-to-Month,Credit Card,84.35,1302.65,Stayed
5614-DNZCE,Female,56,58,DSL,Two Year,Credit Card,64.9,3795.45,Stayed
5616-PRTNT,Male,30,20,,Month-to-Month,Bank Withdrawal,19.4,374.5,Churned
5619-PTMIK,Female,25,46,DSL,Month-to-Month,Bank Withdrawal,53.1,2459.8,Stayed
5619-XZZKR,Male,47,4,,One Year,Credit Card,19.95,68.2,Stayed
5622-UEJFI,Female,53,35,,Two Year,Credit Card,25.4,949.8,Stayed
5624-BQSSA,Female,19,1,,Month-to-Month,Credit Card,20.95,20.95,Churned
5624-RYAMH,Female,43,9,,Month-to-Month,Bank Withdrawal,19.5,178.85,Stayed
5626-MGTUK,Female,50,20,Fiber Optic,Month-to-Month,Bank Withdrawal,89.1,1879.25,Stayed
5627-TVBPP,Female,44,35,,One Year,Credit Card,20.1,644.5,Stayed
5628-FCGYG,Male,46,21,Fiber Optic,Month-to-Month,Bank Withdrawal,84.1,1737.45,Stayed
5628-RKIFK,Female,76,49,Fiber Optic,One Year,Credit Card,101.55,5070.4,Stayed
5630-AHZIL,Female,51,3,DSL,Month-to-Month,Bank Withdrawal,64.5,177.4,Joined
5630-IXDXV,Female,51,47,Fiber Optic,Month-to-Month,Bank Withdrawal,106.35,4849.1,Stayed
5639-NTUPK,Male,28,13,Cable,Month-to-Month,Credit Card,52.1,670.65,Stayed
5640-CAXOA,Female,23,30,Cable,One Year,Credit Card,40.35,1187.05,Stayed
5641-DMBFJ,Female,29,58,DSL,Two Year,Bank Withdrawal,84.3,4916.4,Stayed
5642-MHDQT,Female,60,53,,One Year,Bank Withdrawal,19.85,1039.45,Stayed
5644-PDMZC,Female,69,2,Fiber Optic,Month-to-Month,Bank Withdrawal,89.5,161.5,Churned
5647-FXOTP,Female,71,60,Fiber Optic,Month-to-Month,Bank Withdrawal,105.9,6401.25,Stayed
5647-URDKA,Male,27,8,,Two Year,Credit Card,19.7,130.25,Stayed
5649-ANRML,Male,76,2,Fiber Optic,Month-to-Month,Credit Card,95.1,180.25,Churned
5649-RXQTV,Male,34,51,Fiber Optic,Month-to-Month,Bank Withdrawal,99,5038.15,Stayed
5649-TJHOV,Male,68,27,DSL,Month-to-Month,Bank Withdrawal,36.5,1032,Churned
5649-VUKMC,Female,61,12,Fiber Optic,One Year,Mailed Check,95.5,1115.15,Churned
5650-VDUDS,Female,48,4,Cable,Month-to-Month,Mailed Check,24.25,96.05,Churned
5650-YLIBA,Male,60,31,Fiber Optic,Month-to-Month,Bank Withdrawal,81.15,2640.55,Stayed
5651-CPDND,Male,45,10,DSL,Month-to-Month,Credit Card,46,492.1,Stayed
5651-CRHKQ,Female,53,41,Fiber Optic,One Year,Bank Withdrawal,86.2,3339.05,Stayed
5651-WYIPH,Female,69,18,Cable,One Year,Credit Card,49.85,865.75,Stayed
5651-YLPRD,Female,45,32,Fiber Optic,Month-to-Month,Bank Withdrawal,86.1,2723.75,Stayed
5652-MSDEY,Female,37,10,Fiber Optic,Month-to-Month,Mailed Check,75.75,777.3,Stayed
5655-JSMZM,Male,66,49,Fiber Optic,Month-to-Month,Bank Withdrawal,96.2,4718.25,Churned
5656-JAMLX,Male,29,62,,Two Year,Bank Withdrawal,19.85,1253.65,Stayed
5656-MJEFC,Male,48,42,Cable,Two Year,Credit Card,48.15,2032.3,Stayed
5663-QBGIS,Male,65,72,Fiber Optic,Two Year,Bank Withdrawal,98.35,6929.4,Stayed
5666-CYCYZ,Female,21,24,Fiber Optic,Month-to-Month,Bank Withdrawal,89.55,2259.35,Stayed
5666-MBJPT,Male,22,65,,Two Year,Bank Withdrawal,25.1,1725,Stayed
5668-MEISB,Female,57,72,Fiber Optic,Two Year,Credit Card,106.1,7657.4,Stayed
5669-SRAIP,Female,55,5,DSL,Month-to-Month,Bank Withdrawal,39.5,210.75,Churned
5671-RQRLP,Female,72,70,Fiber Optic,Two Year,Credit Card,75.65,5411.4,Stayed
5671-UUNXD,Female,79,50,Fiber Optic,One Year,Bank Withdrawal,100.65,5189.75,Stayed
5673-FSSMF,Female,19,1,Cable,Month-to-Month,Bank Withdrawal,60.15,60.15,Churned
5673-TIYIB,Male,34,2,DSL,Month-to-Month,Credit Card,40.4,77.15,Churned
5676-CFLYY,Male,30,71,Cable,Two Year,Credit Card,73.35,5154.5,Stayed
5678-VFNEQ,Female,19,71,Fiber Optic,One Year,Credit Card,104.1,7412.25,Stayed
5680-LQOGP,Female,21,68,Cable,Two Year,Credit Card,82.45,5646.6,Stayed
5681-LLOEI,Male,59,43,Fiber Optic,One Year,Credit Card,-2,4013.8,Stayed
5684-FJVYR,Female,41,72,Fiber Optic,Two Year,Bank Withdrawal,90.35,6563.4,Stayed
5685-IIXLY,Female,54,5,Fiber Optic,Month-to-Month,Bank Withdrawal,83.6,404.2,Churned
5686-CMAWK,Male,41,17,Fiber Optic,One Year,Bank Withdrawal,86.75,1410.25,Stayed
5687-DKDTV,Female,35,4,,Month-to-Month,Credit Card,20.35,77.5,Churned
5688-KZTSN,Male,59,15,,Month-to-Month,Bank Withdrawal,20,288.05,Churned
5692-FPTAH,Female,32,1,Cable,Month-to-Month,Credit Card,45.4,45.4,Churned
5692-ICXLW,Male,75,31,Fiber Optic,Two Year,Bank Withdrawal,90.7,2845.15,Stayed
5693-PIPCS,Male,29,41,Fiber Optic,Two Year,Credit Card,99.65,4220.35,Stayed
5696-CEIQJ,Male,31,67,Fiber Optic,Two Year,Bank Withdrawal,103.15,6895.5,Stayed
5696-EXCYS,Male,50,17,,Two Year,Credit Card,19.45,369.05,Stayed
5696-JVVQY,Female,56,48,DSL,Two Year,Credit Card,70.1,3238.4,Stayed
5696-QURRL,Male,31,1,DSL,Month-to-Month,Credit Card,-5,45.05,Churned
5697-GOMBF,Female,75,28,DSL,One Year,Bank Withdrawal,35.9,973.65,Stayed
5698-BQJOH,Female,41,9,Fiber Optic,Month-to-Month,Bank Withdrawal,94.4,857.25,Churned
5699-BNCAS,Male,79,71,,Two Year,Credit Card,24.65,1766.75,Stayed
5701-GUXDC,Female,24,26,DSL,One Year,Credit Card,35.4,978.6,Stayed
5701-SVCWR,Female,45,1,,Month-to-Month,Credit Card,24,24,Joined
5701-YVSVF,Female,68,11,Fiber Optic,One Year,Bank Withdrawal,82.9,880.05,Stayed
5701-ZIKJE,Male,28,13,DSL,Month-to-Month,Credit Card,50.55,610.75,Stayed
5702-KVQRD,Male,34,71,DSL,Two Year,Bank Withdrawal,82.55,5832.65,Stayed
5702-SKUOB,Female,34,4,,Month-to-Month,Credit Card,19.6,93.45,Stayed
5707-ORNDZ,Male,79,9,DSL,Month-to-Month,Bank Withdrawal,54.55,494.05,Churned
